,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
27993,27994,Yale POP_MASTER,GOA-057,District,1,NGR-GOA-057,23666,Pashto,2,484.439209,34.3539,70.7778,NGR,GOA,Goshta,616,Goshta,?????,Nangarhar,???????,6
28034,28035,Yale POP_MASTER,RDT-062,District,1,NGR-RDT-062,12963,Pashto,2,784.1030883999999,34.2551,70.5666,NGR,RDT,Rodat,606,Rodat,?????,Nangarhar,???????,6
28084,28085,Yale POP_MASTER,KOT-049,District,1,NGR-KOT-049,13697,Pashto,2,751.0742187999999,34.1933,70.6414,NGR,KOT,Kot,614,Kot,???,Nangarhar,???????,6
28170,28171,Yale POP_MASTER,DEA-073,District,1,NGR-DEA-073,2533,Pashto,2,1144.67395,34.1563,70.4452,NGR,DEA,Deh Bala,613,Dehbala,?? ????,Nangarhar,???????,6
28224,28225,Yale POP_MASTER,ACN-154,District,1,NGR-ACN-154,16674,Pashto,2,973.2011107999999,34.1227,70.7122,NGR,ACN,Achin,617,Achin,????,Nangarhar,???????,6
28333,28334,Yale POP_MASTER,SNW-041,District,1,NGR-SNW-041,4079,Pashto,2,639.4121094,34.1962,70.789,NGR,SNW,Shinwar,618,Shinwar,??????,Nangarhar,???????,6
28373,28374,Yale POP_MASTER,NZI-045,District,1,NGR-NZI-045,500,Pashto,2,917.1013184000001,34.1091,70.8017,NGR,NZI,Nazian,621,Nazyan,??????,Nangarhar,???????,6
28431,28432,Yale POP_MASTER,DRA-043,District,1,NGR-DRA-043,8780,Pashto,2,1519.6870119999999,34.0417,70.9292,NGR,DRA,Dor Baba,622,Durbaba,??? ????,Nangarhar,???????,6
28474,28475,Yale POP_MASTER,MHD-047,District,1,NGR-MHD-047,1200,Pashto,2,467.9133911,34.2469,70.8625,NGR,MHD,Muhmand Dara,619,Muhmand Dara,????? ???,Nangarhar,???????,6
28527,28528,Yale POP_MASTER,LPR-024,District,1,NGR-LPR-024,9939,Pashto,2,447.6570129,34.2404,71.0506,NGR,LPR,Lal Pur,620,Lalpur,??? ???,Nangarhar,???????,6
28558,28559,Yale POP_MASTER,BKT-067,District,1,NGR-BKT-067,28237,Pashto,2,545.4072266,34.2604,70.7424,NGR,BKT,Bati Kot,615,Batikot,??? ???,Nangarhar,???????,6
28740,28741,Yale POP_MASTER,ALG-141,District,1,LGM-ALG-141,31872,Pashto,2,1056.290039,34.7838,70.10600000000001,LGM,ALG,Alishang,702,Alishang,??????,Laghman,?????,7
28886,28887,Yale POP_MASTER,NGL-071,District,1,KUN-NGL-071,8289,Pashto,2,668.4161987000001,34.6106,70.7639,KUN,NGL,Nurgal,1314,Nurgal,?????,Kunar,??? ??,13
28965,28966,Yale POP_MASTER,KKU-091,District,1,KUN-KKU-091,11005,Pashto,2,704.6549072,34.6482,70.8917,KUN,KKU,Khas Kunar,1309,Khaskunar,??? ???,Kunar,??? ??,13
29079,29080,Yale POP_MASTER,SAW-061,District,1,KUN-SAW-061,4819,Pashto,2,793.5844116000001,34.6978,70.908,KUN,SAW,Chawkay,1308,Chawkay,????,Kunar,??? ??,13
29175,29176,Yale POP_MASTER,CDA-092,District,1,KUN-CDA-092,11600,Pashto,2,1434.3320310000001,34.9786,70.7282,KUN,CDA,Chapa Dara,1313,Chapadara,??? ???,Kunar,??? ??,13
