OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
23057,Yale POP_MASTER,TNI-131,NA,0,KST-TNI-131,861,Pashto,2,1740.776001,33.1637,69.7525,KST,TNI,Zenda Khail,2606,Tani,???,Khost,????,26
27371,Yale POP_MASTER,KGI-047,NA,0,NGR-KGI-047,861,Pashto,2,1065.915039,34.2933,70.2236,NGR,KGI,Baba Kar Khail,604,Khogyani,???????,Nangarhar,???????,6
27551,Yale POP_MASTER,CAR-046,NA,0,NGR-CAR-046,861,Pashto,2,766.8878784,34.3093,70.431,NGR,CAR,Koza Taraki,605,Chaparhar,??? ???,Nangarhar,???????,6
28285,Yale POP_MASTER,ACN-081,NA,0,NGR-ACN-081,861,Pashto,2,935.1589966,34.1217,70.7294,NGR,ACN,Khader Agha,617,Achin,????,Nangarhar,???????,6
28433,Yale POP_MASTER,DRA-033,NA,0,NGR-DRA-033,861,Pashto,2,1292.355957,34.0689,71.0236,NGR,DRA,Sobi,622,Durbaba,??? ????,Nangarhar,???????,6
28555,Yale POP_MASTER,BKT-061,NA,0,NGR-BKT-061,861,Pashto,2,567.4641113,34.2834,70.6994,NGR,BKT,Paraw,615,Batikot,??? ???,Nangarhar,???????,6
41895,Yale POP_MASTER,HDK-055,NA,0,KAP-HDK-055,861,Dari,1,1530.862061,35.0798,69.3009,KAP,HDK,Toghak (haji Mirza Mohammad Halam),204,Hisa-e- Duwum-e- Kohestan,??? ??? ???????,Kapisa,??????,2
42673,Yale POP_MASTER,PLH-050,NA,0,BGL-PLH-050,861,Dari,1,2419.033936,35.623,69.6061,BGL,PLH,Sar Ab,911,Pul-e-Hesar,?? ????,Baghlan,?????,9
42895,Yale POP_MASTER,KRH-020,NA,0,HRT-KRH-020,861,Dari,1,1277.567017,34.4875,62.4785,HRT,KRH,Anjerak,3007,Karukh,????,Hirat,????,30
44454,Yale POP_MASTER,SR1-088,NA,0,KBL-SR1-088,861,Pashto,2,1775.035034,34.7621,69.8282,KBL,SR1,Gaz Sufla,113,Surobi,?????,Kabul,????,1
2953,Yale POP_MASTER,NWZ-117,NA,0,HLM-NWZ-117,860,Pashto,2,1002.314026,32.1434,64.6276,HLM,NWZ,Pawand,3207,Nawzad,?????,Hilmand,?????,32
10479,Yale POP_MASTER,CBK-021,NA,0,BLK-CBK-021,860,Uzbek,3,304.3045959,36.9281,66.5586,BLK,CBK,Barlawak,1812,Charbulak,??? ????,Balkh,???,18
19530,Yale POP_MASTER,SHJ-047,NA,0,ZBL-SHJ-047,991,Pashto,2,1907.53894,32.6018,67.5926,ZBL,SHJ,Dawud Khel,2406,Shahjoy,??? ???,Zabul,????,24
25737,Yale POP_MASTER,BAB-131,NA,0,SRP-BAB-131,1342,Dari,1,1238.134033,35.6056,66.8454,SRP,BAB,Tal Hashuqan,2006,Balkhab,?????,Sar-e-Pul,????,20
34329,Yale POP_MASTER,SEB-021,NA,0,BDK-SEB-021,860,Dari,1,1840.546021,37.383,70.1529,BDK,SEB,Dailgi,1508,Shahr-e-Buzorg,??? ????,Badakhshan,??????,15
44372,Yale POP_MASTER,TG2-054,NA,0,KAP-TG2-054,860,Pashto,2,1369.374023,34.8341,69.6831,KAP,TG2,Gada Khail,205,Tagab,????,Kapisa,??????,2
4473,CSO AIMS Villages (ACSOR),GRM-250,NA,0,HLM-GRM-250,859,Pashto,2,709.9714966,31.14233,64.23309,HLM,GRM,Nazar Jouft Mullah Dad Mohammad,3209,Garmser,??? ???,Hilmand,?????,32
21645,Yale POP_MASTER,GOI-009,NA,0,SRP-GOI-009,859,Uzbek,3,1570.352051,35.8556,66.5638,SRP,GOI,Abkhor,2005,Gosfandi,???????,Sar-e-Pul,????,20
22476,CSO AIMS Villages (ACSOR),GOL-031,NA,0,PKK-GOL-031,859,Pashto,2,2545.559082,32.77805,68.97008,PKK,GOL,Babo Khail (2),2508,Gomal,????,Paktika,??????,25
25074,Yale POP_MASTER,ALR-075,NA,0,LGM-ALR-075,859,Pashai,6,1881.067017,34.7152,70.4711,LGM,ALR,Parj,704,Alingar,???????,Laghman,?????,7
28503,Yale POP_MASTER,MHD-033,NA,0,NGR-MHD-033,859,Pashto,2,426.8335876,34.2117,71.067,NGR,MHD,Khatgi,619,Muhmand Dara,????? ???,Nangarhar,???????,6
30278,Yale POP_MASTER,DQA-021,NA,0,TKR-DQA-021,859,Uzbek,3,437.5473022,37.2001,69.4744,TKR,DQA,Ghazi Tepa,1613,Dasht-e- Qala,??? ????,Takhar,????,16
34810,Yale POP_MASTER,SHG-032,NA,0,BDK-SHG-032,859,Dari,1,2344.585938,37.5649,71.4837,BDK,SHG,Bawar,1514,Shighnan,?????,Badakhshan,??????,15
34879,Yale POP_MASTER,YFS-018,NA,0,BDK-YFS-018,859,Dari,1,1335.480957,37.2219,70.2569,BDK,YFS,Anar Dara Payen,1502,Yaftal-e-Sufla,???? ????,Badakhshan,??????,15
38899,Yale POP_MASTER,JAU-020,NA,0,WDK-JAU-020,859,Pashto,2,2661.956055,33.854,68.4457,WDK,JAU,Aryab Kalan,409,Jaghatu,????,Wardak,????,4
4715,CSO AIMS Villages (ACSOR),BGN-025,NA,0,HLM-BGN-025,858,Pashto,2,2038.245972,32.71035,65.00546,HLM,BGN,Anar Joyi (2),3211,Baghran,??????,Hilmand,?????,32
6978,Yale POP_MASTER,GHN-047,NA,0,HRT-GHN-047,858,Turkmen,4,806.2625732,34.356,61.586,HRT,GHN,Karaiz,3009,Ghoryan,??????,Hirat,????,30
18905,CCI Field Team,QB1-114,NA,0,GZN-QB1-114,858,Pashto,2,2053.832031,33.184255,68.160896,GZN,QB1,Fateh Khan,1110,Qarabagh,??? ???,Ghazni,????,11
21192,Yale POP_MASTER,SEP-182,NA,0,SRP-SEP-182,858,Uzbek,3,892.003418,36.1334,66.0309,SRP,SEP,Now Abad Qash Ri,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
26601,Yale POP_MASTER,PLM-196,NA,0,LGR-PLM-196,858,Dari,1,1895.378052,34.0216,69.0188,LGR,PLM,Shash Qala,501,Pul-e- Alam,?? ???,Logar,????,5
27665,Yale POP_MASTER,QGI-028,NA,0,LGM-QGI-028,1040,Pashto,2,718.9749146,34.557,70.3429,LGM,QGI,Ahmad Zai Hulya,703,Qarghayi,???? ??,Laghman,?????,7
35022,Yale POP_MASTER,RTQ-022,NA,0,TKR-RTQ-022,858,Uzbek,3,958.5377808,36.9315,69.944,TKR,RTQ,Abzan,1609,Rostaq,??????,Takhar,????,16
37488,Yale POP_MASTER,RTQ-152,NA,0,TKR-RTQ-152,858,Dari,1,1194.874023,36.9617,69.9644,TKR,RTQ,Saingarab,1609,Rostaq,??????,Takhar,????,16
37642,CSO AIMS Villages (ACSOR),NJB-033,NA,0,KAP-NJB-033,858,Dari,1,1809.770996,35.00441,69.62422,KAP,NJB,Pashaye (1),202,Nejrab,?????,Kapisa,??????,2
39764,Yale POP_MASTER,DAR-112,NA,0,KDZ-DAR-112,858,Uzbek,3,679.3167725,36.9111,69.2819,KDZ,DAR,Qaraghosh Uzbeka,1707,Dasht-e-Archi,??? ????,Kunduz,????,17
40412,Yale POP_MASTER,GRN-215,NA,0,HRT-GRN-215,858,Pashto,2,663.6113281,35.3438,61.8661,HRT,GRN,Dorodi Tawakal,3008,Gulran,?????,Hirat,????,30
40647,Yale POP_MASTER,TG1-050,NA,0,BDK-TG1-050,858,Dari,1,2272.945068,36.4589,70.3293,BDK,TG1,Kham Bok,1519,Tagab,????,Badakhshan,??????,15
40774,Yale POP_MASTER,NJB-156,NA,0,KAP-NJB-156,858,Dari,1,1724.97998,35.002,69.6055,KAP,NJB,Shafe Khail,202,Nejrab,?????,Kapisa,??????,2
40983,Yale POP_MASTER,HAK-027,NA,0,KAP-HAK-027,858,Dari,1,1561.26001,35.106,69.2963,KAP,HAK,Bako Kham,207,Hisa-e- Awal-e- Kohestan,??? ??? ???????,Kapisa,??????,2
41599,Yale POP_MASTER,DEG-134,NA,0,BGL-DEG-134,858,Dari,1,1045.60498,35.8391,68.4321,BGL,DEG,Tapa Qoul,903,Dahana-e-Ghori,???? ????,Baghlan,?????,9
2470,Yale POP_MASTER,SGR-112,NA,0,GOR-SGR-112,1062,Dari,1,2231.389893,33.6126,63.4039,GOR,SGR,Sholaj,2110,Saghar,????,Ghor,???,21
4277,Yale POP_MASTER,PTR-046,NA,0,FAR-PTR-046,857,Pashto,2,666.6292114,32.5037,62.0457,FAR,PTR,Karaiz Akbar Shah,3105,Pushtrod,??????,Farah,????,31
9517,Yale POP_MASTER,SHJ-033,NA,0,ZBL-SHJ-033,2515,Pashto,2,1981.723999,32.6042,67.41,ZBL,SHJ,Baran China,2406,Shahjoy,??? ???,Zabul,????,24
10970,Yale POP_MASTER,KRN-093,NA,0,DYK-KRN-093,857,Dari,1,1457.362061,33.2326,65.5909,DYK,KRN,Suliman Abad,2208,Kajran,?????,Daykundi,???????,22
18376,Yale POP_MASTER,WGZ-073,NA,0,GZN-WGZ-073,857,Pashto,2,2245.166016,33.4536,68.2387,GZN,WGZ,Qala Adrow,1104,Waghaz,????,Ghazni,????,11
20177,Yale POP_MASTER,SLG-073,NA,0,BLK-SLG-073,857,Uzbek,3,971.4567871,36.1129,66.6802,BLK,SLG,Kundaly,1814,Sholgareh,??????,Balkh,???,18
24314,Yale POP_MASTER,GDZ-078,NA,0,PKY-GDZ-078,857,Dari,1,2344.980957,33.624,69.2677,PKY,GDZ,Mangal Abad,1201,Gardez,?????,Paktya,?????,12
26557,Yale POP_MASTER,PLM-135,NA,0,LGR-PLM-135,857,Pashto,2,1883.021973,34.0873,69.048,LGR,PLM,Neyazi,501,Pul-e- Alam,?? ???,Logar,????,5
27270,Yale POP_MASTER,SRZ-103,NA,0,NGR-SRZ-103,857,Pashto,2,1684.359985,34.2415,69.9504,NGR,SRZ,Sar Kot,611,Sherzad,??????,Nangarhar,???????,6
38798,Yale POP_MASTER,SYB-116,NA,0,WDK-SYB-116,857,Pashto,2,2240.870117,33.9122,68.6636,WDK,SYB,Paira Khail,407,Saydabad,??? ????,Wardak,????,4
39460,CSO AIMS Villages (ACSOR),SR1-037,NA,0,KBL-SR1-037,857,Pashto,2,975.4279175,34.60731,69.74538,KBL,SR1,Lowi Kalay (2),113,Surobi,?????,Kabul,????,1
27813,Yale POP_MASTER,BHD-064,NA,0,NGR-BHD-064,856,Pashto,2,565.1099854,34.468,70.5225,NGR,BHD,Qala Hussain,602,Behsud,?????,Nangarhar,???????,6
28240,Yale POP_MASTER,ACN-025,NA,0,NGR-ACN-025,856,Pashto,2,1240.536011,34.0751,70.6774,NGR,ACN,Achin Dabe,617,Achin,????,Nangarhar,???????,6
30372,Yale POP_MASTER,KDH-024,NA,0,NRS-KDH-024,856,Nuristani,7,2255.052979,35.4658,71.2583,NRS,KDH,Munda Gul Hulya,1407,Kamdesh,??????,Nuristan,???????,14
37204,Yale POP_MASTER,PGM-085,NA,0,KBL-PGM-085,856,Dari,1,1957.067993,34.5355,69.0246,KBL,PGM,Kushkak Payen,104,Paghman,?????,Kabul,????,1
38779,Yale POP_MASTER,SYB-031,NA,0,WDK-SYB-031,856,Pashto,2,1994.987061,34.0024,68.8011,WDK,SYB,Bani Safid,407,Saydabad,??? ????,Wardak,????,4
38978,Yale POP_MASTER,SYG-033,NA,0,PWN-SYG-033,856,Pashto,2,1930.744995,34.9937,68.8295,PWN,SYG,Char Bagh Farah Gard,307,Ghorband,??????,Parwan,?????,3
42684,Yale POP_MASTER,DSH-037,NA,0,BGL-DSH-037,2052,Dari,1,2334.116943,35.7406,69.4635,BGL,DSH,Dara Jaar,912,Dehsalah,?? ????,Baghlan,?????,9
43249,Yale POP_MASTER,INL-078,NA,0,HRT-INL-078,856,Dari,1,920.7728882,34.3232,62.1901,HRT,INL,Farashan,3002,Injil,?????,Hirat,????,30
4769,Yale POP_MASTER,KJK-154,NA,0,HLM-KJK-154,855,Pashto,2,946.3919067,32.3024,65.07,HLM,KJK,Pai Sangi,3210,Kajaki,????,Hilmand,?????,32
8393,Yale POP_MASTER,SPB-032,NA,0,KND-SPB-032,855,Pashto,2,1268.133057,31.0807,66.4538,KND,SPB,Burj Kalay,3311,Spinboldak,???? ?????,Kandahar,??????,33
20465,Yale POP_MASTER,BIH-014,NA,0,FYB-BIH-014,855,Uzbek,3,1215.866943,35.8245,65.2294,FYB,BIH,Ken Qoul,2809,Bilcheragh,??????,Faryab,??????,28
21184,Yale POP_MASTER,SEP-165,NA,0,SRP-SEP-165,855,Pashto,2,583.875,36.2931,65.8572,SRP,SEP,Korak Arabya,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
21476,Yale POP_MASTER,CEL-095,NA,0,BLK-CEL-095,1151,Dari,1,910.1868286,36.4358,66.4525,BLK,CEL,Loghman,1813,Chemtal,?????,Balkh,???,18
21500,Yale POP_MASTER,DDI-049,NA,0,BLK-DDI-049,855,Dari,1,416.8447876,36.6392,66.9354,BLK,DDI,Park Haiye Kod Barq,1806,Dehdadi,??????,Balkh,???,18
27604,Yale POP_MASTER,SRR-058,NA,0,NGR-SRR-058,855,Pashto,2,644.7319946,34.4284,70.3343,NGR,SRR,Haji Sahiban,603,Surkhrod,??? ???,Nangarhar,???????,6
28722,Yale POP_MASTER,MTM-204,NA,0,LGM-MTM-204,855,Pashto,2,823.6088867,34.6976,70.2107,LGM,MTM,Wakil Abad,701,Mehtarlam,???? ???,Laghman,?????,7
30035,Yale POP_MASTER,IMS-147,NA,0,KDZ-IMS-147,855,Pashto,2,373.9090881,37.1388,69.0232,KDZ,IMS,Qataghan Qarah See Uzbekia,1702,Emamsaheb,???? ????,Kunduz,????,17
34536,Yale POP_MASTER,DMD-115,NA,0,WDK-DMD-115,1518,Pashto,2,2792.980957,34.2775,68.5503,WDK,DMD,Siya Chaghr,405,Daymirdad,?????????,Wardak,????,4
34589,Yale POP_MASTER,SYB-068,NA,0,WDK-SYB-068,855,Pashto,2,2651.212891,33.9777,68.5781,WDK,SYB,Hossay Khail,407,Saydabad,??? ????,Wardak,????,4
40731,Yale POP_MASTER,NJB-098,NA,0,KAP-NJB-098,855,Dari,1,2591.839111,35.0987,69.6748,KAP,NJB,Hawara,202,Nejrab,?????,Kapisa,??????,2
42298,Yale POP_MASTER,TBR-088,NA,0,BGL-TBR-088,1042,Dari,1,1974.902954,35.3913,68.5617,BGL,TBR,Seya Monda Wa Guldara,906,Tala Wa barfak,???? ?????,Baghlan,?????,9
44178,Yale POP_MASTER,PLK-089,NA,0,BGL-PLK-089,855,Pashto,2,730.347229,36.0877,68.519,BGL,PLK,Khoja Alwan Hai Noman,901,Pul-e- khumri,??????,Baghlan,?????,9
659,Yale POP_MASTER,KZK-039,NA,0,NGR-KZK-039,854,Pashto,2,603.4177856,34.5844,70.6259,NGR,KZK,Islam Pur,608,Kuzkunar,??? ???,Nangarhar,???????,6
1149,Yale POP_MASTER,NIS-260,NA,0,HLM-NIS-260,854,Pashto,2,854.3508301,31.8512,64.7088,HLM,NIS,Zamboli,3202,Nahr-e-Saraj,??? ????,Hilmand,?????,32
7021,Yale POP_MASTER,MOQ-072,NA,0,BDG-MOQ-072,854,Pashto,2,649.1022949,35.3328,62.9421,BDG,MOQ,Sayid Azim Hotak,2902,Muqur,???,Badghis,??????,29
19835,Yale POP_MASTER,ZGS-061,NA,0,PKK-ZGS-061,854,Pashto,2,2166.873047,32.9191,68.5044,PKK,ZGS,Satak (sah Gana),2505,Zarghunshahr,????? ???,Paktika,??????,25
20007,Yale POP_MASTER,DW2-035,NA,0,BLK-DW2-035,854,Uzbek,3,310.0867004,36.9831,67.0643,BLK,DW2,Khair Abad Watani,1804,Dawlatabad,???? ????,Balkh,???,18
21861,Yale POP_MASTER,SRA-107,NA,0,PKK-SRA-107,854,Pashto,2,2124.292969,33.2231,68.7723,PKK,SRA,Qara Khail,2501,Sharan,???,Paktika,??????,25
23185,Yale POP_MASTER,NSK-014,NA,0,KST-NSK-014,854,Pashto,2,1597.958008,33.3919,69.6945,KST,NSK,Gani,2604,Nadirshahkot,??????? ???,Khost,????,26
24563,Yale POP_MASTER,ZRM-076,NA,0,PKY-ZRM-076,854,Pashto,2,2166.398926,33.5083,68.9771,PKY,ZRM,Gorje,1204,Zurmat,?????,Paktya,?????,12
24974,CSO AIMS Villages (ACSOR),HSN-013,NA,0,SMG-HSN-013,854,Uzbek,3,1732.178955,36.23786,67.51914,SMG,HSN,Chouchman,1902,Hazrat-e- Sultan,???? ?????,Samangan,??????,19
25187,Yale POP_MASTER,ALR-038,NA,0,LGM-ALR-038,854,Pashai,6,1379.963989,34.847,70.4498,LGM,ALR,Hooghulam,704,Alingar,???????,Laghman,?????,7
25325,Yale POP_MASTER,PLM-077,NA,0,LGR-PLM-077,854,Pashto,2,1883.536011,34.09,69.0669,LGR,PLM,Haroon Khail,501,Pul-e- Alam,?? ???,Logar,????,5
25843,Yale POP_MASTER,KNT-115,NA,0,SRP-KNT-115,864,Dari,1,2462.775879,35.2767,66.1612,SRP,KNT,Pushta,2003,Kohestanat,?????????,Sar-e-Pul,????,20
26956,Yale POP_MASTER,CHH-068,NA,0,LGR-CHH-068,854,Dari,1,2089.839111,33.7924,68.9368,LGR,CHH,Shaikhan Payen,505,Charkh,???,Logar,????,5
30327,Yale POP_MASTER,RTQ-052,NA,0,TKR-RTQ-052,854,Uzbek,3,1559.343018,36.9641,69.8255,TKR,RTQ,Chashimkan,1609,Rostaq,??????,Takhar,????,16
35393,Yale POP_MASTER,YFS-079,NA,0,BDK-YFS-079,854,Dari,1,2096.853027,37.3294,70.4396,BDK,YFS,Shakar Lab Payan,1502,Yaftal-e-Sufla,???? ????,Badakhshan,??????,15
38572,Yale POP_MASTER,MSR-062,NA,0,WDK-MSR-062,854,Dari,1,2415.966064,34.4763,68.7777,WDK,MSR,Qala Now Wa Baghal Kohna Khumar,401,Maydanshahr,????? ???,Wardak,????,4
40597,Yale POP_MASTER,JOM-022,NA,0,BDK-JOM-022,854,Dari,1,1815.973999,36.8876,70.818,BDK,JOM,Dahi Bala Jurm Now,1521,Jorm,???,Badakhshan,??????,15
44783,Yale POP_MASTER,KPH-039,NA,0,FYB-KPH-039,854,Uzbek,3,706.8452759,36.0373,64.8485,FYB,KPH,Khanqa Ghazari,2802,Khwajasabzposh,????? ??????,Faryab,??????,28
2990,Yale POP_MASTER,KJK-092,NA,0,HLM-KJK-092,853,Pashto,2,1043.661987,32.4052,65.1415,HLM,KJK,Jowla,3210,Kajaki,????,Hilmand,?????,32
5633,Yale POP_MASTER,BGN-204,NA,0,HLM-BGN-204,853,Pashto,2,1578.036011,33.0613,65.1075,HLM,BGN,Sari Ab,3211,Baghran,??????,Hilmand,?????,32
6784,Yale POP_MASTER,QEN-049,NA,0,BDG-QEN-049,853,Dari,1,1033.713989,34.9327,63.1277,BDG,QEN,Kund Lan Sar Chashma,2901,Qala-e-Naw,???? ??,Badghis,??????,29
11380,Yale POP_MASTER,SET-144,NA,0,DYK-SET-144,3547,Dari,1,2614.356934,34.0971,65.8671,DYK,SET,Durup,2207,Sang-e-Takht,??? ???,Daykundi,???????,22
20738,Yale POP_MASTER,KT2-040,NA,0,FYB-KT2-040,853,Dari,1,1858.112061,35.3524,64.7584,FYB,KT2,Hawz Maran,2807,Kohestan,???????,Faryab,??????,28
21855,Yale POP_MASTER,SRA-096,NA,0,PKK-SRA-096,853,Pashto,2,2145.349121,33.1541,68.7433,PKK,SRA,Niyazi,2501,Sharan,???,Paktika,??????,25
23845,Yale POP_MASTER,QLD-025,NA,0,KST-QLD-025,853,Pashto,2,1732.28894,33.4821,69.7465,KST,QLD,Manze,2609,Qalandar,?????,Khost,????,26
24201,Yale POP_MASTER,SYK-019,NA,0,PKY-SYK-019,853,Pashto,2,2570.23291,33.7546,69.4964,PKY,SYK,Azad Khor,1202,Sayedkaram,??????,Paktya,?????,12
24642,Yale POP_MASTER,JJI-035,NA,0,PKY-JJI-035,853,Pashto,2,2565.469971,33.9723,69.6077,PKY,JJI,Cherg,1208,Alikhel (Jaji),??? ???,Paktya,?????,12
24872,Yale POP_MASTER,DW2-086,NA,0,BLK-DW2-086,853,Turkmen,4,306.7604065,37.0314,66.9476,BLK,DW2,Zardyan Mahjer,1804,Dawlatabad,???? ????,Balkh,???,18
34274,Yale POP_MASTER,RTQ-165,NA,0,TKR-RTQ-165,853,Uzbek,3,1067.93396,37.0923,69.6919,TKR,RTQ,Seya Gul,1609,Rostaq,??????,Takhar,????,16
35104,Yale POP_MASTER,ESH-089,NA,0,TKR-ESH-089,974,Uzbek,3,1238.509033,36.342,69.2419,TKR,ESH,Tarsak Chashma Kandhari Hulya,1615,Eshkashem,?????,Takhar,????,16
44385,Yale POP_MASTER,TG2-069,NA,0,KAP-TG2-069,1000,Pashto,2,1341.017944,34.8677,69.6429,KAP,TG2,Jowi Bar,205,Tagab,????,Kapisa,??????,2
4596,Yale POP_MASTER,LKG-051,NA,0,HLM-LKG-051,1218,Pashto,2,810.5056152,31.6504,64.7198,HLM,LKG,Jowman,3308,Maywand,?????,Kandahar,??????,33
6217,Yale POP_MASTER,ADN-094,NA,0,HRT-ADN-094,852,Dari,1,1317.776001,33.598,62.2332,HRT,ADN,Gala Toot Sharq Darya,3010,Adraskan,??????,Hirat,????,30
23867,Yale POP_MASTER,MSK-064,NA,0,KST-MSK-064,852,Pashto,2,2142.39502,33.6276,69.7028,KST,MSK,Sultan Khail,2603,Musakhel,???? ???,Khost,????,26
24710,Yale POP_MASTER,AZA-021,NA,0,LGR-AZA-021,1099,Pashto,2,2407.230957,34.1679,69.6259,LGR,AZA,Buzergana,507,Azra,????,Logar,????,5
24929,CSO AIMS Villages (ACSOR),HSN-019,NA,0,SMG-HSN-019,852,Uzbek,3,1691.141968,36.17977,67.54812,SMG,HSN,Qadam Ali,1902,Hazrat-e- Sultan,???? ?????,Samangan,??????,19
25751,Yale POP_MASTER,BAB-107,NA,0,SRP-BAB-107,852,Dari,1,2348.054932,35.5256,66.473,SRP,BAB,Qala Gak,2006,Balkhab,?????,Sar-e-Pul,????,20
34703,Yale POP_MASTER,IMS-090,NA,0,KDZ-IMS-090,852,Pashto,2,366.0058899,37.1399,68.976,KDZ,IMS,Gunbad-i-eashan-ha,1702,Emamsaheb,???? ????,Kunduz,????,17
35257,Yale POP_MASTER,SEB-043,NA,0,BDK-SEB-043,852,Dari,1,2133.513916,37.3422,70.1952,BDK,SEB,Khasar,1508,Shahr-e-Buzorg,??? ????,Badakhshan,??????,15
38894,Yale POP_MASTER,JAU-013,NA,0,WDK-JAU-013,852,Pashto,2,2710.791992,33.9085,68.438,WDK,JAU,Abdulrahim Baba Khail,409,Jaghatu,????,Wardak,????,4
2746,Yale POP_MASTER,NWZ-057,NA,0,HLM-NWZ-057,851,Pashto,2,1263.375977,32.4475,64.4715,HLM,NWZ,Dorod Zay,3207,Nawzad,?????,Hilmand,?????,32
3953,Yale POP_MASTER,ANA-041,NA,0,FAR-ANA-041,851,Pashto,2,790.286377,32.7579,61.789,FAR,ANA,Qalata Sayid Ha,3111,Anardara,???? ???,Farah,????,31
4030,Yale POP_MASTER,QEK-082,NA,0,FAR-QEK-082,1335,Dari,1,614.4484863,32.342,61.4258,FAR,QEK,Matbakh,3106,Qala-e-Kah,???? ???,Farah,????,31
7210,Yale POP_MASTER,QSR-111,NA,0,FYB-QSR-111,851,Pashto,2,878.414917,35.7387,64.0325,FYB,QSR,Hazar Qala,2806,Qaysar,?????,Faryab,??????,28
17704,Yale POP_MASTER,CHN-245,NA,0,GOR-CHN-245,3789,Dari,1,2625.445068,34.6979,64.8776,GOR,CHN,Yamain,2101,Chaghcharan,??????,Ghor,???,21
18646,Yale POP_MASTER,AND-215,NA,0,GZN-AND-215,851,Pashto,2,2071.278076,33.3143,68.4113,GZN,AND,Sahib Khan,1105,Andar,????,Ghazni,????,11
20051,Yale POP_MASTER,SLG-112,NA,0,BLK-SLG-112,1224,Uzbek,3,1043.560059,36.3151,67.0451,BLK,SLG,Shor Balaq Arllat,1814,Sholgareh,??????,Balkh,???,18
20826,Yale POP_MASTER,KT2-016,NA,0,FYB-KT2-016,1274,Dari,1,2477.606934,35.3824,65.3546,FYB,KT2,Alenje,2807,Kohestan,???????,Faryab,??????,28
21483,Yale POP_MASTER,DDI-030,NA,0,BLK-DDI-030,851,Dari,1,396.2249146,36.6646,66.9977,BLK,DDI,Gozar Char Taqi,1806,Dehdadi,??????,Balkh,???,18
23805,Yale POP_MASTER,MSK-029,NA,0,KST-MSK-029,851,Pashto,2,2490.283936,33.5745,69.7786,KST,MSK,Khoshal Kalay,2603,Musakhel,???? ???,Khost,????,26
30748,Yale POP_MASTER,CHD-058,NA,0,KDZ-CHD-058,851,Pashto,2,394.3825073,36.653,68.8172,KDZ,CHD,Talguzar,1704,Chardarah,???? ???,Kunduz,????,17
36337,Yale POP_MASTER,CHR-042,NA,0,PWN-CHR-042,851,Dari,1,1804.203003,34.9922,69.1311,PWN,CHR,Jai Noma,301,Charikar,???????,Parwan,?????,3
36815,Yale POP_MASTER,DYM-076,NA,0,BDK-DYM-076,851,Dari,1,1957.514038,36.9147,70.4385,BDK,DYM,Khas Pak,1510,Darayem,?????,Badakhshan,??????,15
37257,Yale POP_MASTER,TG1-053,NA,0,BDK-TG1-053,851,Dari,1,1663.504028,36.5571,70.3509,BDK,TG1,Khorok,1519,Tagab,????,Badakhshan,??????,15
37357,Yale POP_MASTER,YMG-031,NA,0,BDK-YMG-031,851,Dari,1,1913.380981,36.4633,70.7796,BDK,YMG,Hazrat Sayyid,1520,Yamgan,?????,Badakhshan,??????,15
39914,Yale POP_MASTER,TLQ-045,NA,0,TKR-TLQ-045,851,Dari,1,741.4354248,36.7069,69.4102,TKR,TLQ,Aq Masjed (2),1601,Taloqan,??????,Takhar,????,16
44495,CSO AIMS Villages (ACSOR),BAM-013,NA,0,PWN-BAM-013,851,Pashto,2,1425.477051,34.96605,69.39253,PWN,BAM,Awgamati,304,Bagram,?????,Parwan,?????,3
687,Yale POP_MASTER,KRD-054,NA,0,NRZ-KRD-054,987,Pashto,2,646.0552979,31.768,62.9976,NRZ,KRD,Menar,3405,Khashrod,??? ???,Nimroz,??????,34
10571,Yale POP_MASTER,QSR-142,NA,0,FYB-QSR-142,850,Pashto,2,2204.818115,35.6082,64.6138,FYB,QSR,Khowja Zeyaratga Payen,2806,Qaysar,?????,Faryab,??????,28
10666,Yale POP_MASTER,PSK-118,NA,0,FYB-PSK-118,850,Dari,1,1082.053955,35.7889,64.6801,FYB,PSK,Kalani,2803,Pashtunkot,????? ???,Faryab,??????,28
12611,Yale POP_MASTER,JWD-204,NA,0,BDG-JWD-204,2204,Dari,1,1635.661011,35.2133,64.4262,BDG,JWD,Kahri Koh Tour,2905,Jawand,????,Badghis,??????,29
19421,CCI Field Team,GLN-159,NA,0,GZN-GLN-159,1003,Pashto,2,2046.637939,32.7752,67.5903,GZN,GLN,Qarya-dehzabet,1118,Gelan,?????,Ghazni,????,11
19469,Yale POP_MASTER,GLN-145,NA,0,GZN-GLN-145,850,Pashto,2,2053.741943,32.7752,67.5903,GZN,GLN,Zabet Kalay,1118,Gelan,?????,Ghazni,????,11
23589,Yale POP_MASTER,KHS-159,NA,0,KST-KHS-159,850,Pashto,2,1037.786011,33.386,70.083,KST,KHS,Tang Tang,2601,Khost(Matun),( ????(????,Khost,????,26
